,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__C,param_classifier__penalty,param_classifier__solver,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_test_Recall,split1_test_Recall,split2_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_test_Precision,split1_test_Precision,split2_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision
10,0.11281903584798177,0.014129206049265335,0.013051668802897135,0.003330236882348747,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.0006551285568595509,l1,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.0006551285568595509, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.4986853884014868,0.4997536919781055,0.5,0.49947969345986404,0.000570588763024778,100,0.5797276012230149,0.5788010747706847,0.5794496432873159,0.5793261064270051,0.0003882085638832977,53,0.5797276012230149,0.5788010747706847,0.5794496432873159,0.5793261064270051,0.0003882085638832977,53
11,0.19885476430257162,0.017955198224903282,0.018695592880249023,0.0018879717505237313,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.0006551285568595509,l2,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.0006551285568595509, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.6006461468110659,0.5989900719354001,0.5996944506738424,0.5997768898067695,0.0006785981414804941,38,0.5795422959325489,0.5795422959325489,0.5794496432873159,0.5795114117174712,4.3676875826112135e-05,45,0.5795422959325489,0.5795422959325489,0.5794496432873159,0.5795114117174712,4.3676875826112135e-05,45
12,0.16448203722635904,0.055819721239511136,0.012949148813883463,0.0028494691700863533,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.0009540954763499944,l1,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.0009540954763499944, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.4986853884014868,0.4997536919781055,0.5008830655936931,0.49977404865776176,0.0008973134183368079,96,0.5797276012230149,0.5788010747706847,0.5794496432873159,0.5793261064270051,0.0003882085638832977,53,0.5797276012230149,0.5788010747706847,0.5794496432873159,0.5793261064270051,0.0003882085638832977,53
13,0.1873640219370524,0.010014960826470297,0.016106128692626953,0.0010758286604233202,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.0009540954763499944,l2,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.0009540954763499944, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.6060631265811502,0.6071371021296669,0.6095177473726795,0.6075726586944988,0.0014435796581629375,35,0.5799129065134809,0.5796349485777819,0.5796349485777819,0.5797276012230149,0.0001310306274782841,44,0.5799129065134809,0.5796349485777819,0.5796349485777819,0.5797276012230149,0.0001310306274782841,44
14,0.17769360542297363,0.017696702772687374,0.012576738993326822,0.002131716984754423,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.0013894954943731374,l1,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.0013894954943731374, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.4986853884014868,0.4997536919781055,0.5008830655936931,0.49977404865776176,0.0008973134183368079,96,0.5797276012230149,0.5788010747706847,0.5794496432873159,0.5793261064270051,0.0003882085638832977,53,0.5797276012230149,0.5788010747706847,0.5794496432873159,0.5793261064270051,0.0003882085638832977,53
15,0.20483668645222983,0.01042611221542791,0.014794031778971354,0.0002953903457986994,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.0013894954943731374,l2,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.0013894954943731374, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.6107670584554833,0.6136843896412179,0.6171412270150187,0.61386422503724,0.0026053485734272765,31,0.5825071805800056,0.5810247382562772,0.5811173909015103,0.5815497699125977,0.0006780474505111599,40,0.5825071805800056,0.5810247382562772,0.5811173909015103,0.5815497699125977,0.0006780474505111599,40
16,0.2050483226776123,0.03811063002532161,0.013817946116129557,0.0020435384078964784,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.0020235896477251557,l1,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.0020235896477251557, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.4986853884014868,0.4997536919781055,0.5008830655936931,0.49977404865776176,0.0008973134183368079,96,0.5797276012230149,0.5788010747706847,0.5794496432873159,0.5793261064270051,0.0003882085638832977,53,0.5797276012230149,0.5788010747706847,0.5794496432873159,0.5793261064270051,0.0003882085638832977,53
17,0.22434624036153158,0.020474377774157077,0.016794284184773762,0.0009044698100847652,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.0020235896477251557,l2,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.0020235896477251557, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.6153405349761619,0.619278750644262,0.623412075976156,0.61934378719886,0.003295513702365872,28,0.5866765496154915,0.584730844065598,0.5833410543871027,0.5849161493560641,0.001367999912928163,38,0.5866765496154915,0.584730844065598,0.5833410543871027,0.5849161493560641,0.001367999912928163,38
18,0.24841698010762533,0.026308976092133757,0.01376779874165853,0.0021712242333690227,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.0029470517025518097,l1,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.0029470517025518097, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.4986853884014868,0.4997536919781055,0.5008049485914386,0.49974800965701033,0.000865316152739161,99,0.5797276012230149,0.5788010747706847,0.5794496432873159,0.5793261064270051,0.0003882085638832977,53,0.5797276012230149,0.5788010747706847,0.5794496432873159,0.5793261064270051,0.0003882085638832977,53
19,0.2618454297383626,0.013763766352122503,0.01758408546447754,0.0027131815226742535,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.0029470517025518097,l2,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.0029470517025518097, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.6199290545527439,0.6243776067731095,0.628945894984117,0.6244175187699902,0.0036812178751813728,25,0.5892708236820161,0.5905679607152784,0.5860279810988603,0.5886222551653849,0.001909334014771768,34,0.5892708236820161,0.5905679607152784,0.5860279810988603,0.5886222551653849,0.001909334014771768,34
20,0.32098182042439777,0.1540071720637047,0.01411890983581543,0.0017390288095876945,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.004291934260128779,l1,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.004291934260128779, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.5191320015825155,0.4997536919781055,0.5051121104920698,0.5079992680175636,0.008170331682938937,90,0.5797276012230149,0.5788010747706847,0.5794496432873159,0.5793261064270051,0.0003882085638832977,53,0.5797276012230149,0.5788010747706847,0.5794496432873159,0.5793261064270051,0.0003882085638832977,53
21,0.24913954734802246,0.01122387019463469,0.01563874880472819,0.0011156700427517915,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.004291934260128779,l2,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.004291934260128779, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.6245903233341049,0.6291996636274058,0.6339956175569116,0.6292618681728074,0.0038399472139159763,22,0.592976929491337,0.5950152876864635,0.5911238765866765,0.5930386979214924,0.0015892622169021698,31,0.592976929491337,0.5950152876864635,0.5911238765866765,0.5930386979214924,0.0015892622169021698,31
22,0.40872836112976074,0.205162122163223,0.01408712069193522,0.0011041430191181154,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.0062505519252739694,l1,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.0062505519252739694, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.5287598568126547,0.5289731898923348,0.5311029669806211,0.5296120045618702,0.0010578608765860515,89,0.5795422959325489,0.5793569906420828,0.5794496432873159,0.5794496432873159,7.565056804670311e-05,52,0.5795422959325489,0.5793569906420828,0.5794496432873159,0.5794496432873159,7.565056804670311e-05,52
23,0.2952280044555664,0.012451777531905775,0.018802722295125324,0.003031247784738566,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.0062505519252739694,l2,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.0062505519252739694, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.628992231512278,0.633672594758041,0.6385233388943481,0.6337293883882223,0.003891265528458968,20,0.597516909107755,0.5987213934957843,0.5987213934957843,0.5983198986997745,0.0005677993857392484,26,0.597516909107755,0.5987213934957843,0.5987213934957843,0.5983198986997745,0.0005677993857392484,26
24,0.3332483768463135,0.049198604450076684,0.0119169553120931,0.0011380123186344037,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.009102981779915217,l1,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.009102981779915217, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.5387514404518694,0.5438022961974185,0.5392234010990843,0.5405923792494574,0.0022779174440316877,87,0.5795422959325489,0.5795422959325489,0.5794496432873159,0.5795114117174712,4.3676875826112135e-05,45,0.5795422959325489,0.5795422959325489,0.5794496432873159,0.5795114117174712,4.3676875826112135e-05,45
25,0.3328845500946045,0.007136632049114804,0.01507242520650228,0.00060805969326927,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.009102981779915217,l2,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.009102981779915217, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.632918152036326,0.637635189336411,0.6424938667144633,0.6376824026957334,0.0039094116970244674,15,0.606318910404892,0.606226257759659,0.6070601315667562,0.6065350999104359,0.00037317539064191465,21,0.606318910404892,0.606226257759659,0.6070601315667562,0.6065350999104359,0.00037317539064191465,21
26,0.48952945073445636,0.3264257458640096,0.015363057454427084,0.0014496896617775686,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.013257113655901081,l1,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.013257113655901081, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.5611189497058149,0.5607553974449353,0.5683336535513944,0.5634026669007149,0.003489891552611403,77,0.5789863800611508,0.58019086444918,0.5813026961919763,0.5801599802341023,0.0009458842355300244,43,0.5789863800611508,0.58019086444918,0.5813026961919763,0.5801599802341023,0.0009458842355300244,43
27,0.3611880938212077,0.01338240661010612,0.014551321665445963,0.0011798558041800022,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.013257113655901081,l2,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.013257113655901081, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.6361643871328675,0.6408905136798451,0.6456661391699399,0.6409070133275508,0.003879091570826265,13,0.6116001111831743,0.6132678587973687,0.6151209117020291,0.613329627227524,0.0014380242412456096,16,0.6116001111831743,0.6132678587973687,0.6151209117020291,0.613329627227524,0.0014380242412456096,16
28,0.4136715730031331,0.14281803889084663,0.012238343556722006,0.0005986938281958372,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.019306977288832496,l1,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.019306977288832496, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.5904132049142529,0.5959859349188784,0.5971025514369195,0.5945005637566836,0.0029259283247302327,42,0.5871398128416566,0.5860279810988603,0.5827851385157046,0.5853176441520739,0.0018473821215897104,37,0.5871398128416566,0.5860279810988603,0.5827851385157046,0.5853176441520739,0.0018473821215897104,37
29,0.41083407402038574,0.011748521330399084,0.017510652542114258,0.002249552865030635,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.019306977288832496,l2,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.019306977288832496, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.6385065944599984,0.6433410521472641,0.6479054814920654,0.643251042699776,0.0038376073827205864,10,0.614564995830631,0.6199388492541462,0.6182711016399518,0.617591648908243,0.0022458579897708876,13,0.614564995830631,0.6199388492541462,0.6182711016399518,0.617591648908243,0.0022458579897708876,13
30,0.28257377942403156,0.07017067763066573,0.015296459197998047,0.0008369458198031062,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.02811768697974228,l1,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.02811768697974228, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.6174808588563262,0.621290803408397,0.619370318131888,0.6193806601322037,0.0015554205412452442,27,0.5959418141387937,0.5969609932363569,0.5986287408505513,0.5971771827419006,0.001107533961953192,27,0.5959418141387937,0.5969609932363569,0.5986287408505513,0.5971771827419006,0.001107533961953192,27
31,0.46371086438496906,0.02126052076496896,0.01611979802449544,0.0007393555891617997,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.02811768697974228,l2,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.02811768697974228, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.6398785422961762,0.6449012671748895,0.6491585240039898,0.6446461111583518,0.003792830391578293,7,0.6177151857685537,0.6229037339016029,0.6188270175113499,0.6198153123938355,0.002230516085767685,9,0.6177151857685537,0.6229037339016029,0.6188270175113499,0.6198153123938355,0.002230516085767685,9
32,0.5109682083129883,0.1643374289510284,0.019043684005737305,0.001652232060448558,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.040949150623804234,l1,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.040949150623804234, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.6310919003889,0.6393706542038295,0.6372463240622279,0.6359029595516524,0.0035107370867343553,17,0.601408320207542,0.6070601315667562,0.6044658575002316,0.6043114364248433,0.002309924574732372,22,0.601408320207542,0.6070601315667562,0.6044658575002316,0.6043114364248433,0.002309924574732372,22
33,0.5273894468943278,0.016005545790416742,0.015444517135620117,0.0008124275554572617,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.040949150623804234,l2,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.040949150623804234, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.6402696617496659,0.6455694677400433,0.6492708293041869,0.6450366529312987,0.003693974648122117,6,0.6209580283517094,0.6245714815157972,0.6205874177707773,0.622038975879428,0.0017971322803021798,6,0.6209580283517094,0.6245714815157972,0.6205874177707773,0.622038975879428,0.0017971322803021798,6
34,0.4253240426381429,0.11939922158382399,0.018807649612426758,0.0018815165579770907,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.05963623316594643,l1,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.05963623316594643, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.6381475163632866,0.6473035938811753,0.6479860996474924,0.6444790699639847,0.004485746446924944,8,0.6116927638284073,0.6217919021588066,0.6169739646066895,0.6168195435313012,0.004124401625733386,14,0.6116927638284073,0.6217919021588066,0.6169739646066895,0.6168195435313012,0.004124401625733386,14
35,0.5647196769714355,0.028100230498243565,0.016792774200439453,0.0008574479052207553,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.05963623316594643,l2,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.05963623316594643, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.6395995235543606,0.6453542498746705,0.6482947102442231,0.644416161224418,0.003611239457553796,9,0.6212359862874085,0.6228110812563699,0.6210506809969425,0.6216992495135736,0.0007898151179804319,7,0.6212359862874085,0.6228110812563699,0.6210506809969425,0.6216992495135736,0.0007898151179804319,7
36,0.5843337376912435,0.15759144910450004,0.018487850824991863,0.0006409141184776802,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.08685113737513521,l1,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.08685113737513521, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.6451818360208263,0.6529696648146446,0.6540473625410251,0.6507329544588321,0.003949813922362787,4,0.6199388492541462,0.6296673770036134,0.6271657555823219,0.6255906606133604,0.004124864132224958,4,0.6199388492541462,0.6296673770036134,0.6271657555823219,0.6255906606133604,0.004124864132224958,4
37,0.7114516894022623,0.05519826832361076,0.016253153483072918,0.00040724239894706976,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.08685113737513521,l2,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.08685113737513521, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.6380178184468732,0.6442334893654049,0.6462868478868391,0.6428460518997058,0.003515484699694095,12,0.6224404706754377,0.6215139442231076,0.6207727230612434,0.621575712653263,0.0006822546105306967,8,0.6224404706754377,0.6215139442231076,0.6207727230612434,0.621575712653263,0.0006822546105306967,8
38,0.7197253704071045,0.15645811819929684,0.017908255259195965,0.0012772865945744833,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.12648552168552957,l1,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.12648552168552957, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.6501229690553418,0.6560765314588347,0.6587146904984995,0.6549713970042254,0.003593550793785759,2,0.6240155656443992,0.6302232928750116,0.6310571666821088,0.6284320084005065,0.0031413968596809747,2,0.6240155656443992,0.6302232928750116,0.6310571666821088,0.6284320084005065,0.0031413968596809747,2
39,0.761630137761434,0.028576008498431657,0.0164641539255778,0.0008888882080139633,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.12648552168552957,l2,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.12648552168552957, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.6356961852289874,0.6424553437901949,0.6433622248229518,0.6405045846140447,0.0034201497809850387,14,0.618919670156583,0.619290280737515,0.6198461966089132,0.6193520491676704,0.00038076617579101466,10,0.618919670156583,0.619290280737515,0.6198461966089132,0.6193520491676704,0.00038076617579101466,10
40,0.9582873185475668,0.1883542588583902,0.019129832585652668,0.0008705121131894649,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.18420699693267145,l1,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.18420699693267145, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.6515818636408635,0.6564770219963298,0.6610053945294355,0.6563547600555429,0.00384811162247941,1,0.6261465764847587,0.6295747243583805,0.6303159455202446,0.628679082121128,0.0018161389083034124,1,0.6261465764847587,0.6295747243583805,0.6303159455202446,0.628679082121128,0.0018161389083034124,1
41,0.8459063371022543,0.03730705018667786,0.016805410385131836,0.0006996075691013862,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.18420699693267145,l2,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.18420699693267145, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.632698988451372,0.6399748601295252,0.6397436198224633,0.6374724894677869,0.0033766948322472403,16,0.6157694802186603,0.6186417122208839,0.6193829333827481,0.6179313752740975,0.0015583527362231962,12,0.6157694802186603,0.6186417122208839,0.6193829333827481,0.6179313752740975,0.0015583527362231962,12
42,1.6881144046783447,0.8113359912917467,0.017220099767049152,0.0016185286633638035,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.2682695795279725,l1,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.2682695795279725, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.6502138967539058,0.6543172689701919,0.6600264924962234,0.6548525527401071,0.004023817038276623,3,0.6260539238395256,0.6295747243583805,0.6293894190679143,0.6283393557552736,0.0016178141207213016,3,0.6260539238395256,0.6295747243583805,0.6293894190679143,0.6283393557552736,0.0016178141207213016,3
43,0.9897390206654867,0.04373072176222952,0.01644746462504069,0.0005331519348305434,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.2682695795279725,l2,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.2682695795279725, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.6293324793668811,0.6370403368799011,0.6355362926836761,0.6339697029768194,0.0033360075282166056,19,0.6119707217641064,0.6179004910590198,0.615028259056796,0.6149664906266407,0.002421212158809072,15,0.6119707217641064,0.6179004910590198,0.615028259056796,0.6149664906266407,0.002421212158809072,15
44,1.6917850176493328,0.5366525056025527,0.01894998550415039,0.0007191321182523928,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.3906939937054613,l1,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.3906939937054613, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.645885442373294,0.650776020875675,0.6536069129900948,0.6500894587463546,0.0031894412038884355,5,0.6244788288705643,0.6264245344204578,0.6243861762253312,0.6250965131721178,0.0009398143274778936,5,0.6244788288705643,0.6264245344204578,0.6243861762253312,0.6250965131721178,0.0009398143274778936,5
45,1.1174670060475667,0.02033013130835252,0.01656365394592285,0.0002690390717976866,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.3906939937054613,l2,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.3906939937054613, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.6255977148646883,0.6337207184450764,0.6309744711170706,0.6300976348089451,0.003373665486794723,21,0.6078940053738534,0.614657648475864,0.6119707217641064,0.6115074585379413,0.002780608640253857,18,0.6078940053738534,0.614657648475864,0.6119707217641064,0.6115074585379413,0.002780608640253857,18
46,3.813328822453817,2.1822103092045775,0.020023028055826824,0.0013083191281208276,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.5689866029018293,l1,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.5689866029018293, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.6395019374540033,0.6448717799669477,0.6446298515237976,0.6430011896482496,0.0024763153786898783,11,0.6205874177707773,0.6181784489947189,0.6162327434448254,0.6183328700701072,0.001781138497828341,11,0.6205874177707773,0.6181784489947189,0.6162327434448254,0.6183328700701072,0.001781138497828341,11
47,1.3711340427398682,0.06255435621770715,0.01807864507039388,0.0009581147437337151,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.5689866029018293,l2,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.5689866029018293, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.6216251502984479,0.6300427088915029,0.6261812048132332,0.6259496880010613,0.0034403510666420243,24,0.6041878995645326,0.6124339849902715,0.6091911424071157,0.6086043423206399,0.003391924917433745,19,0.6041878995645326,0.6124339849902715,0.6091911424071157,0.6086043423206399,0.003391924917433745,19
48,5.54952875773112,4.708309724241686,0.020499229431152344,0.00014215186697328643,"LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear')",0.8286427728546842,l1,liblinear,"{'classifier': LogisticRegression(C=0.18420699693267145, penalty='l1', solver='liblinear'), 'classifier__C': 0.8286427728546842, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.6318726772658559,0.638081584093677,0.6362246029912524,0.6353929547835951,0.0026020965976324274,18,0.610580932085611,0.6129899008616696,0.6126192902807375,0.6120633744093393,0.0010591079526533968,17,0.610580932085611,0.6129899008616696,0.6126192902807375,0.6120633744093393,0.0010591079526533968,17
