,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_random_state,param_solver,param_max_iter,params,split0_test_AUC,split1_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_train_AUC,split1_train_AUC,mean_train_AUC,std_train_AUC,split0_test_Accuracy,split1_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_Recall,split1_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,mean_train_Recall,std_train_Recall,split0_test_Precision,split1_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_train_Precision,split1_train_Precision,mean_train_Precision,std_train_Precision,split0_test_F1,split1_test_F1,mean_test_F1,std_test_F1,rank_test_F1,split0_train_F1,split1_train_F1,mean_train_F1,std_train_F1
0,0.05992698669433594,0.016542911529541016,0.026954054832458496,0.0052689313888549805,0.001,l1,100,liblinear,,"{'C': 0.001, 'penalty': 'l1', 'random_state': 100, 'solver': 'liblinear'}",0.49946283743077796,0.5003902321074237,0.49992653476910087,0.0004636973383228826,2,0.5019636324940058,0.5006434678401349,0.5013035501670704,0.0006600823269354295,0.5796170475602224,0.5794675396874421,0.5795422936238322,7.475393639011507e-05,1,0.5795910803632096,0.5796788140827671,0.5796349472229884,4.386685977875171e-05,1.0,0.9975484971221488,0.9987742485610744,0.0012257514389256152,2,1.0,0.9977616712854402,0.9988808356427201,0.0011191643572798782,0.5795651099579936,0.5797200198216056,0.5796425648897996,7.745493180599805e-05,1,0.5795651099579936,0.5798079900898111,0.5796865500239023,0.00012144006590875112,0.7338287055142746,0.7332915458747943,0.7335601256945344,0.00026857981974015566,2,0.7338287055142746,0.7334195165902769,0.7336241110522758,0.00020459446199883047
1,0.5743364095687866,0.015512585639953613,0.020687103271484375,0.0003631114959716797,0.001,l2,100,sag,800,"{'C': 0.001, 'max_iter': 800, 'penalty': 'l2', 'random_state': 100, 'solver': 'sag'}",0.5931288186919924,0.6039817971123748,0.5985553079021836,0.005426489210191177,1,0.6523515847308423,0.6437502927700393,0.6480509387504407,0.00430064598040153,0.5794935145151328,0.5795293100253258,0.5795114122702293,1.78977550965298e-05,2,0.5795910803632096,0.5795552810376776,0.5795731807004436,1.7899662765996638e-05,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,0.0,0.5794935145151328,0.5795293100253258,0.5795114122702293,1.78977550965298e-05,2,0.5795651099579936,0.5795293100253258,0.5795472099916597,1.7899966333889683e-05,0.7337713123729078,0.7338000078213601,0.733785660097134,1.4347724226149161e-05,1,0.7338287055142746,0.7338000078213601,0.7338143566678174,1.4348846457234998e-05
